id,name,relationship,relative,relativename
Q4822657,Mehmet Kaplan,spouse,Q81734605,Feride Kaplan
Q4916267,Birgit Friggebo,spouse,Q42393797,Lennart Rydberg
Q4916267,Birgit Friggebo,spouse,Q6202236,Bo Södersten
Q4916292,Birgitta Carlsson,child,Q4987958,Ulrika Heie
Q4935873,Magdalena Andersson,father,Q109543631,Göran Andersson
Q4935873,Magdalena Andersson,spouse,Q18177069,Richard Friberg
Q4940303,Helena Bouveng,father,Q10600809,Nils Bouveng
Q4940303,Helena Bouveng,mother,Q16164226,Kerstin Bouveng
Q4941081,Anita Bråkenhielm,child,Q4942079,Anna Bråkenhielm
Q4941329,Ebba Busch,spouse,Q19885738,Niklas Thor
Q4944871,Esabelle Dingizian,sibling,Q5851413,Greg Dingizian
Q4944871,Esabelle Dingizian,spouse,Q5749493,Dan Gahnström
Q4946204,Anna Ekström,father,Q5892104,Torsten Jonsson
Q4946204,Anna Ekström,sibling,Q6140379,Håkan Jonsson
Q4949040,Heléne Fritzon,spouse,Q37008060,Dick Svensson
Q4949040,Heléne Fritzon,spouse,Q5745363,Henrik Fritzon
Q4956643,Isabella Hökmark,spouse,Q1357206,Gunnar Hökmark
Q4956893,Anna Johansson,father,Q5626631,Göran Johansson
Q4961125,Margareta Gunsdotter,child,Q58002002,Louise Erixon
Q4961658,Britta Lejon,mother,Q1796120,Anna-Greta Leijon
Q4962650,Tanja Linderborg,child,Q1806094,Åsa Linderborg
Q4964155,Marianne Lundius,spouse,Q5756959,Johan Gernandt
Q496604,Andreas Carlgren,father,Q5602643,Frans Carlgren
Q496604,Andreas Carlgren,spouse,Q16632844,Tomas Harila Carlgren
Q4968944,Laila Naraghi,sibling,Q108415781,Mariam Naraghi
Q4972535,Kristina Persson,father,Q6043812,Sven O. Persson
Q4972552,Margareta Persson,spouse,Q6043655,Peter Persson
Q4981674,Tullia von Sydow,child,Q879773,Björn von Sydow
Q4981674,Tullia von Sydow,father,Q98553580,Björn von Sydow
Q4987899,Kerstin Calissendorff,spouse,Q5601017,Axel Calissendorff
Q4987958,Ulrika Heie,mother,Q4916292,Birgitta Carlsson
Q4990909,Eva Zetterberg,father,Q6252124,Åke Zetterberg
Q4990909,Eva Zetterberg,sibling,Q6252092,Olle Zetterberg
Q517206,Josefin Brink,spouse,Q4940975,Åsa Brunius
Q52920,Fredrik Reinfeldt,child,Q17288078,Gustav Reinfeldt
Q52920,Fredrik Reinfeldt,child,Q17288096,Erik Reinfeldt
Q52920,Fredrik Reinfeldt,child,Q17288116,Ebba Reinfeldt
Q52920,Fredrik Reinfeldt,father,Q17288025,Bruno Reinfeldt
Q52920,Fredrik Reinfeldt,mother,Q17287999,Birgitta Reinfeldt
Q52920,Fredrik Reinfeldt,spouse,Q716685,Filippa Reinfeldt
Q52922,Carl Bildt,father,Q56097155,Daniel Bildt
Q52922,Carl Bildt,mother,Q97009476,Rut Kerstin Maria Andersson-Alwå
Q52922,Carl Bildt,spouse,Q2913938,Mia Bohman
Q52922,Carl Bildt,spouse,Q441551,Anna Maria Corazza Bildt
Q535342,Lena Ek,child,Q100324313,Jenny Elander Ek
Q535342,Lena Ek,child,Q20652801,Magnus Ek
Q536766,Ingrid Dahlberg,child,Q109329305,Lisa Dahlberg
Q536766,Ingrid Dahlberg,spouse,Q5967119,Roland Lundin
Q53739033,Georg Andrén (född 1960),father,Q53739471,Bengt Andrén
Q53747,Göran Persson,spouse,Q444325,Anitra Steen
Q53747,Göran Persson,spouse,Q4937624,Annika Barthine
Q549955,Jan Eliasson,sibling,Q5812519,Roger Holtback
Q5557125,Staffan Anger,father,Q18237300,Folke Anger
Q5580996,Stellan Bojerud,child,Q5499444,Fredrik Bojerud
Q5586745,Sven Britton,child,Q5586742,Claes Britton
Q5586745,Sven Britton,child,Q88221411,Tom Britton
Q5588994,Anders Brännström,father,Q5589031,Olaus Brännström
Q5605672,Sebastian Cederschiöld,father,Q5039976,Carl Cederschiöld
Q5605672,Sebastian Cederschiöld,mother,Q206619,Charlotte Cederschiöld
Q5605672,Sebastian Cederschiöld,sibling,Q106966966,Anna Cederschiöld
Q5708784,Ingemar Eliasson,child,Q5708819,Jonas Eliasson
Q5711551,Tomas Eneroth,child,Q27514214,Jesper Eneroth
Q5716511,Henrik S. Järrel,father,Q608755,Stig Järrel
Q5716511,Henrik S. Järrel,mother,Q4937177,Ingrid Backlin
Q5737841,Jakob Forssmed,relative,Q5737850,Ola Forssmed
Q5803123,Richard Herrey,sibling,Q5803111,Louis Herrey
Q5803123,Richard Herrey,sibling,Q5803117,Per Herrey
Q5820412,Torgny Håstad,father,Q5820402,Elis Håstad
Q5820412,Torgny Håstad,sibling,Q27635833,Disa Håstad
Q5937929,Kjell Larsson,child,Q5937725,Jan Larsson
Q5969868,Ulf Lönnqvist,child,Q271221,Åsa Lönnqvist
Q5969883,Johan Lönnroth,father,Q3352137,Erik Lönnroth
Q5969883,Johan Lönnroth,mother,Q29468335,Ebba Lönnroth
Q5969883,Johan Lönnroth,sibling,Q57167627,Louise Lönnroth
Q5969883,Johan Lönnroth,sibling,Q5969887,Lars Lönnroth
Q5996912,Johan Munck,father,Q5996879,Thomas Munck af Rosenschöld
Q6016840,Patrik Norinder,father,Q16650031,Carl-Robert Norinder
Q6043655,Peter Persson,spouse,Q4972552,Margareta Persson
Q6072812,Stig Rindborg,sibling,Q42394041,Ingvar Rindborg
Q6146756,Henrik Landerholm,sibling,Q3544279,Karin Enström
Q6172463,Anders Sellström,sibling,Q966884,Stefan Attefall
Q6193394,Stefan Strömberg,father,Q101084352,Bengt Strömberg
Q6196549,Anders Sundström,partner,Q67207189,Anna Hallberg
Q6212472,Gudmund Toijer,father,Q19885747,Nils Nilsson
Q6212472,Gudmund Toijer,mother,Q4983037,Ying Toijer-Nilsson
Q6240455,Markus Wiechel,mother,Q4968951,Kristina Narfström
Q6255956,Per Åsling,father,Q6255950,Nils G. Åsling
Q6256794,Oskar Öholm,father,Q6256801,Siewert Öholm
Q63344500,Niels Paarup-Petersen,spouse,Q18649282,Johanna Jönsson
Q67207189,Anna Hallberg,father,Q76698791,Bengt Eriksson
Q67207189,Anna Hallberg,partner,Q6196549,Anders Sundström
Q701382,Björn von der Esch,child,Q5718882,Carl von der Esch
Q701382,Björn von der Esch,spouse,Q111031903,Signe von der Esch
Q724410,Gabriel Romanus,father,Q95922548,Ragnar Romanus
Q724410,Gabriel Romanus,mother,Q50680702,Vera Starck-Romanus
Q772089,Hillevi Engström,sibling,Q4955214,Karin Hübinette
Q77555,Walburga Habsburg Douglas,child,Q75294741,Count Moritz Douglas
Q77555,Walburga Habsburg Douglas,father,Q76343,Otto von Habsburg
Q77555,Walburga Habsburg Douglas,mother,Q77335,"Regina, Crown Princess of Austria"
Q77555,Walburga Habsburg Douglas,sibling,Q112096,Georg of Austria
Q77555,Walburga Habsburg Douglas,sibling,Q113733,Archduchess Gabriela of Austria
Q77555,Walburga Habsburg Douglas,sibling,Q3434236,"Archduchess Andrea, Countess of Neipperg"
Q77555,Walburga Habsburg Douglas,sibling,Q3504210,Archduchess Michaela of Austria
Q77555,Walburga Habsburg Douglas,sibling,Q4919368,"Archduchess Monika, Duchess of Santángelo"
Q77555,Walburga Habsburg Douglas,sibling,Q78515,Karl von Habsburg
Q77555,Walburga Habsburg Douglas,spouse,Q18941199,Archibald Douglas
Q879773,Björn von Sydow,mother,Q4981674,Tullia von Sydow
Q887398,Bo Holmberg,spouse,Q208591,Anna Lindh
Q897282,Kristina Axén Olin,spouse,Q6024863,Mats Olin
Q966884,Stefan Attefall,sibling,Q6172463,Anders Sellström
